Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"397520429957",GIRLS PINK PLEATED PARTY DRESS AGE 3-4 YRS FLUTTER SHORT SLEEVES,,,"1","FIXED_PRICE","GBP",1.89,,,1.89,"0","2","0","Jan-21-26 09:24:26 PST","Aug-21-26 09:24:26 PDT","Dresses","51581","","","Pre-owned - Fair","","","","","","UK","","",""
"397520464352",KENZO GIRLS PINK FLORAL FLOWER DRESS AGE 4 COUNTRY STYLE LONG SLEEVED COTTON,,,"1","FIXED_PRICE","GBP",9.99,,,9.99,"0","0","0","Jan-21-26 09:42:19 PST","Aug-21-26 09:42:19 PDT","Dresses","51581","","","Pre-owned - Excellent","","","","","","UK","","",""
"397520469325",E-VIE ANGEL GIRLS BLACK GOLD DRESS AGE 5-6. PARTY GLAM,,,"1","FIXED_PRICE","GBP",4.5,,,4.5,"0","0","0","Jan-21-26 09:47:13 PST","Aug-21-26 09:47:13 PDT","Dresses","51581","","","Pre-owned - Good","","","","","","UK","","",""
"397520474690",STRAWBERRY FAIRE GIRLS DRESS FLORAL AGE 4-5,,,"1","FIXED_PRICE","GBP",5.5,,,5.5,"0","2","0","Jan-21-26 09:51:15 PST","Aug-21-26 09:51:15 PDT","Dresses","51581","","","Pre-owned - Good","","","","","","UK","","",""
"397534782264",TWO GIRLS DENIM DUNGAREE DRESSES DRESS AGE 4-5,,,"1","FIXED_PRICE","GBP",1.99,,,1.99,"0","","","Jan-25-26 06:44:36 PST","Jul-25-26 06:44:36 PDT","Dresses","51581","","","Pre-owned - Fair","","","","","","UK","","",""
"397551816295",3.3m Electric Pedestrian Tipper Truck | Waste Cage Mesh Sides | Walk-Behind RCV,,,"1","FIXED_PRICE","GBP",1500.0,,,1500.0,"0","1","0","Jan-30-26 00:23:40 PST","Jul-30-26 00:23:40 PDT","Other Material Handling","26224","","","Used","","","","","","UK","","",""
"397566783316",TEXA OPABOX Autopower Diesel Smoke Meter Opacimeter Emissions Tester Used,,,"1","FIXED_PRICE","GBP",450.0,,,450.0,"0","2","0","Feb-03-26 05:38:34 PST","Aug-03-26 05:38:34 PDT","Emissions Analysers","179479","","","Used","","","","","","UK","","",""
"397567061192",Job Lot x 5 - Bitumen H550 Aerosol Edge Sealer 750ml,,,"1","FIXED_PRICE","GBP",34.99,,,34.99,"0","","","Feb-03-26 07:21:41 PST","Aug-03-26 07:21:41 PDT","Multi-Component Epoxies","183857","","","Used","","","","","","UK","","",""
"397567113347",EBAC PF400 Industrial Ventilator Fan / Air Mover – Used 110V Workshop,,,"1","FIXED_PRICE","GBP",94.99,,,94.99,"0","","","Feb-03-26 07:47:49 PST","Aug-03-26 07:47:49 PDT","Space Heaters","20613","","","Used","","","","","","UK","","",""
"397570537305",Elite Heat 3kW 110V Industrial Ceramic Heater Garage Workshop 12A Spray Booth,,,"3","FIXED_PRICE","GBP",42.0,,,42.0,"0","2","0","Feb-04-26 06:33:36 PST","Aug-04-26 06:33:36 PDT","Space Heaters","20613","","","Used","","","","","","UK","","",""
"397570919853",3kW 110V Industrial Ceramic Heater Garage Workshop  Spray Booth,,,"2","FIXED_PRICE","GBP",38.99,,,38.99,"1","3","0","Feb-04-26 09:24:07 PST","Aug-04-26 09:24:07 PDT","Space Heaters","20613","","","Used","","","","","","UK","","",""
"397570981443",ARCOTHERM EK15 INDUSTRIAL FAN SPACE HEATER 3PHASE 15Kw WORKSHOP WAREHOUSE GARAGE,,,"3","FIXED_PRICE","GBP",129.0,,,129.0,"0","2","0","Feb-04-26 09:41:01 PST","Aug-04-26 09:41:01 PDT","Space Heaters","20613","","","Used","","","","","","UK","","",""
"397571144172",ANDREWS G125 DV GAS SPACE HEATER DUAL VOLTAGE 110V 240V,,,"1","FIXED_PRICE","GBP",49.99,,,49.99,"1","0","0","Feb-04-26 10:54:32 PST","Aug-04-26 10:54:32 PDT","Space Heaters","20613","","","Used","","","","","","UK","","",""
"397572785318",110V FOUR WAY SPLIITER JUNCTION SPIDER BOX 32Amp Total Output,,,"3","FIXED_PRICE","GBP",39.99,,,39.99,"0","","","Feb-04-26 22:40:55 PST","Aug-04-26 22:40:55 PDT","Wire & Cable Connectors","260835","","","Used","","","","","","UK","","",""
"397572830045",Thermobile G81 DV 85kW Propane Gas Space Heater Dual Voltage 110V /240V,,,"2","FIXED_PRICE","GBP",110.0,,,110.0,"0","1","0","Feb-04-26 23:07:35 PST","Aug-04-26 23:07:35 PDT","Space Heaters","20613","","","Used","","","","","","UK","","",""
"397572875006",HEATR G33 DV Propane Space Heater - 33kW Dual Voltage 110V/230V - Workshop Site,,,"1","FIXED_PRICE","GBP",110.0,,,110.0,"0","1","0","Feb-04-26 23:28:34 PST","Aug-04-26 23:28:34 PDT","Space Heaters","20613","","","Used","","","","","","UK","","",""
"397572912761",CP CHICAGO PNEUMATIC BREAKER AIR JACK HAMMER,,,"1","FIXED_PRICE","GBP",90.0,,,90.0,"0","0","0","Feb-04-26 23:38:48 PST","Aug-04-26 23:38:48 PDT","Breakers","112393","","","Used","","","","","","UK","","",""
"397572926667",MACDONALD PNUEMATIC JACKHAMMER 14035 AIR 28KG SVRT,,,"1","FIXED_PRICE","GBP",90.0,,,90.0,"0","","","Feb-04-26 23:44:08 PST","Aug-04-26 23:44:08 PDT","Breakers","112393","","","Used","","","","","","UK","","",""
"397575243021",Tsurumi LSC1.4S Submersible “Puddle Sucker” Drainage Pump 110V,,,"1","FIXED_PRICE","GBP",85.0,,,85.0,"0","1","0","Feb-05-26 12:30:22 PST","Aug-05-26 12:30:22 PDT","Sump, Sewage & Effluent Pumps","184084","","","Used","","","","","","UK","","",""
"397578495490",Comelit 3028/N 28-Button Traditional Intercom Panel & Back Box | N Series Audio,,,"1","FIXED_PRICE","GBP",399.99,,,399.99,"0","","","Feb-06-26 08:05:13 PST","Aug-06-26 08:05:13 PDT","Door Entry Systems & Intercoms","14953","","","New other (see details)","","","","","","UK","","",""
"397580988668",DORMAN MK2 LED RAIL MARKERS - Railway Marker Board Lamp Worksite Light,,,"1","FIXED_PRICE","GBP",64.99,,,64.99,"0","2","0","Feb-07-26 02:06:39 PST","Aug-07-26 02:06:39 PDT","Other Industrial Tools","633","","","Used","","","","","","UK","","",""
"397581507885",Heavy Duty 3T Double Sheave Crane Hook Block 3000kg Pulley Snatch Block,,,"1","FIXED_PRICE","GBP",49.99,,,49.99,"0","1","0","Feb-07-26 05:33:57 PST","Aug-07-26 05:33:57 PDT","Lifting Pulleys & Sheaves","184212","","","Used","","","","","","UK","","",""
"397585489093",Truvox Hydro-Mist Compact HC250 Carpet Cleaner Upholstery Extractor Car,,,"1","FIXED_PRICE","GBP",199.99,,,199.99,"2","4","0","Feb-08-26 06:37:50 PST","Aug-08-26 06:37:50 PDT","Other Business & Industrial","26261","","","Used","","","","","","UK","","",""
"397589644107",BRATTS 2 TREAD SAFETY STEPLADDER PLATFORM FIBRE GLASS HANDRAILS EN131,,,"1","FIXED_PRICE","GBP",100.0,,,100.0,"0","0","0","Feb-09-26 11:44:42 PST","Aug-09-26 11:44:42 PDT","Folding & Step Ladders","184231","","","Used","","","","","","UK","","",""
"397589746195",Power Team PG182 Rail Stressing Power Pack - 700 Bar - Network Rail CAT 065/0290,,,"1","FIXED_PRICE","GBP",1200.0,,,1200.0,"0","2","0","Feb-09-26 12:22:56 PST","Aug-09-26 12:22:56 PDT","Other Hydraulics & Pneumatics","48718","","","Used","","","","","","UK","","",""
"397589766541",Hiretech HT8-1 Floor Sander 240V Drum Floor Sander Parts / Repair MOTOR WORKING,,,"1","FIXED_PRICE","GBP",140.0,,,140.0,"0","1","0","Feb-09-26 12:32:34 PST","Aug-09-26 12:32:34 PDT","Sanders","20782","","","For parts or not working","","","","","","UK","","",""
"397589783123",BraunAbility E-Series VL91718 Wheelchair Lift  364kg Minibus Sprinter Transit,,,"1","FIXED_PRICE","GBP",439.99,,,439.99,"0","4","0","Feb-09-26 12:45:40 PST","Aug-09-26 12:45:40 PDT","Other Mobility Equipment","28177","","","Used","","","","","","UK","","",""
"397591384313",SAFETY TRIPOD FALL ARREST RESCUE - TRACTEL,,,"1","FIXED_PRICE","GBP",150.0,,,150.0,"0","1","0","Feb-10-26 00:10:41 PST","Aug-10-26 00:10:41 PDT","Safety Harnesses","53153","","","Used","","","","","","UK","","",""
"397591388288",Sullair SK12A Pneumatic Breaker – Medium‑Duty Air Jack Hammer – 14.4 kg Air Pick,,,"1","FIXED_PRICE","GBP",90.0,,,90.0,"0","1","0","Feb-10-26 00:12:21 PST","Aug-10-26 00:12:21 PDT","Breakers","112393","","","Used","","","","","","UK","","",""
"397591702844",Tecalemit TD/3150/R Diesel Smoke Meter Emmissions Garage MOT,,,"1","FIXED_PRICE","GBP",350.0,,,350.0,"0","3","0","Feb-10-26 02:11:21 PST","Aug-10-26 02:11:21 PDT","Emissions Analysers","179479","","","Used","","","","","","UK","","",""
"397603344272",KENCO COMMERCIAL COFFEE VENDING MACHINE HOT DRINKS OFFICE ETC,,,"0","FIXED_PRICE","GBP",165.0,,,165.0,"1","14","0","Feb-13-26 01:37:17 PST","Aug-13-26 01:37:17 PDT","Hot Beverage Machines","67178","","","Used","","","","","","UK","","",""
"397604364828",VXL Itona TY14YY Thin Client - Intel Quad Core - 4GB RAM 8GB Flash - New (Open B,,,"2","FIXED_PRICE","GBP",40.0,,,40.0,"0","0","0","Feb-13-26 07:50:28 PST","Aug-13-26 07:50:28 PDT","Thin Clients","175702","","","Opened – never used","","","","","","UK","","",""
"397609314029",INDUSTRIAL 240V 2 ROLL CALENDER PRESS RUBBER PLASTIC SHEETING MILL,,,"1","FIXED_PRICE","GBP",399.99,,,399.99,"0","5","0","Feb-14-26 09:40:56 PST","Aug-14-26 09:40:56 PDT","Other Plastic Processing Equipment & Supplies","26258","","","Used","","","","","","UK","","",""
"397609383320",INDUSTRIAL 240V AC VARIABLE POWER SOURCE / INJECTION TEST RIG,,,"1","FIXED_PRICE","GBP",174.0,,,174.0,"0","1","0","Feb-14-26 10:04:40 PST","Aug-14-26 10:04:40 PDT","Other Test Meters & Detectors","4678","","","Used","","","","","","UK","","",""
"397611729820",Westomatic Solo Encore XL Hot Drinks Vending Machine | Coffee Tea Chocolate,,,"1","FIXED_PRICE","GBP",400.0,,,400.0,"0","14","0","Feb-15-26 02:44:18 PST","Aug-15-26 02:44:18 PDT","Hot Beverage Machines","67178","","","Used","","","","","","UK","","Does not apply",""
"397611905587",HYDAULIC BREAKER JACKHAMMER,,,"1","FIXED_PRICE","GBP",200.0,,,200.0,"0","","","Feb-15-26 04:00:28 PST","Aug-15-26 04:00:28 PDT","Breakers","112393","","","Used","","","","","","UK","","",""
"397612005504",Endress+Hauser POUK021305 12V Fuel Management Control Panel | Piusi Broyce Timer,,,"1","FIXED_PRICE","GBP",195.0,,,195.0,"0","","","Feb-15-26 04:31:17 PST","Aug-15-26 04:31:17 PDT","Other Automation Equipment","36802","","","Used","","","","","","UK","","",""
"397612079756",Paragon Focus HE Gas Fire Engine & Trim | Nickel & Black | Slide Contl (No Fret),,,"1","FIXED_PRICE","GBP",129.99,,,129.99,"0","1","0","Feb-15-26 05:02:16 PST","Aug-15-26 05:02:16 PDT","Heating Stoves","84184","","","Used","","","","","","UK","","",""
"397616224795",Entel HX482 UHF Two-Way Radio Bare Unit - Pro Grade 430-470MHz Walkie Talkie,,,"30","FIXED_PRICE","GBP",29.99,,,29.99,"0","0","0","Feb-16-26 06:56:16 PST","Aug-16-26 06:56:16 PDT","Walkie Talkies & PMR446 Radios","20381","","","Used","","","","","","UK","","",""
"397621370212",110V-50V Step Down Transformer Marine Boat Workshop Low Voltage,,,"2","FIXED_PRICE","GBP",39.99,,,39.99,"0","1","0","Feb-17-26 10:11:34 PST","Aug-17-26 10:11:34 PDT","Power Transformers","260831","","","Used","","","","","","UK","","",""
"397621386954",SUBMERSIBLE DRAINAGE PUMP  TSURUMI WITH ATTACHMENTS,,,"1","FIXED_PRICE","GBP",110.0,,,110.0,"0","1","0","Feb-17-26 10:16:09 PST","Aug-17-26 10:16:09 PDT","Sump, Sewage & Effluent Pumps","184084","","","Used","","","","","","UK","","",""
"397621441393",TRANSFORMER 110V TO 24V Lighting Marine Workshop Step Down Power Tools 2 Output,,,"1","FIXED_PRICE","GBP",39.99,,,39.99,"1","5","0","Feb-17-26 10:22:55 PST","Aug-17-26 10:22:55 PDT","Power Transformers","260831","","","Used","","","","","","UK","","",""
"397621534943",STEEL SUSPENSION LIFTING FRAME BEAM FOR HYDRAULIC PILE CROPPER INDUSTRIAL,,,"3","FIXED_PRICE","GBP",200.0,,,200.0,"0","0","0","Feb-17-26 11:09:44 PST","Aug-17-26 11:09:44 PDT","Electric Winches","184204","","","Used","","","","","","UK","","",""
"397628831633",Temporary AWS Rail Magnet Speed Restriction TSR Track Pandrol,,,"1","FIXED_PRICE","GBP",200.0,,,200.0,"0","","","Feb-19-26 09:20:32 PST","Aug-19-26 09:20:32 PDT","Other Business & Industrial","26261","","","Used","","","","","","UK","","",""
"397628873931",HB2 Kerb Plate 100kg 900mm x 90mm For VPH-150 FLAG LIFTER,,,"1","FIXED_PRICE","GBP",120.0,,,120.0,"0","1","0","Feb-19-26 09:38:57 PST","Aug-19-26 09:38:57 PDT","Other Construction Tools","64810","","","Used","","","","","","UK","","",""
"397629085499","Rascal Liteway 4 Plus Mobility Scooter - Lightweight, Boot Transportable, 4mph",,,"1","FIXED_PRICE","GBP",350.0,,,350.0,"0","4","0","Feb-19-26 11:09:40 PST","Aug-19-26 11:09:40 PDT","Mobility Scooters","75068","","","Used","","","","","","UK","","Does not apply",""
"397634409250",PNEUMATIC AIR CHIPPING HAMMER BREAKER,,,"1","FIXED_PRICE","GBP",70.0,,,70.0,"0","2","0","Feb-21-26 04:38:02 PST","Aug-21-26 04:38:02 PDT","Air Hammers","42246","","","Used","","","","","","UK","","",""
"397634575459",Pramac E3200 Generator | Honda GX160 | Mecc Alte S15W-85 | 2.6kW Dual Voltage,,,"1","FIXED_PRICE","GBP",180.0,,,180.0,"0","2","0","Feb-21-26 05:46:32 PST","Aug-21-26 05:46:32 PDT","Generators","46412","","","Used","","","","","","UK","","",""
"397634652647",NewArc R1500 Professional Arc Welder | 150A 110V/230V | 100% Duty Cycle Inverter,,,"1","FIXED_PRICE","GBP",100.0,,,100.0,"0","3","0","Feb-21-26 06:25:20 PST","Aug-21-26 06:25:20 PDT","Stick Welders","182898","","","For parts or not working","","","","","","UK","","",""
"397637958041",Makita VC4210MX/2 42-Liter M-Class Dust Extractor Bare Unit No Hose Vac Workshop,,,"1","FIXED_PRICE","GBP",199.99,,,199.99,"0","3","0","Feb-22-26 07:12:57 PST","Aug-22-26 07:12:57 PDT","Dust Extractors","116670","","","Used","","","","","","UK","","",""
"397638051026",HAVi Watch 4-Way Multi-Charging Dock - Vibration Monitor Station - HAVS Wire Cut,,,"1","FIXED_PRICE","GBP",60.0,,,60.0,"0","","","Feb-22-26 08:02:45 PST","Aug-22-26 08:02:45 PDT","Chargers & Docks","123417","","","For parts or not working","","","","","","UK","","",""
"397638085779",FOX PRO F50-813-240 ECO M-Class Dry Vacuum Extractor 110V 21LT Take Off Site,,,"1","FIXED_PRICE","GBP",120.0,,,120.0,"0","1","0","Feb-22-26 08:22:10 PST","Aug-22-26 08:22:10 PDT","Wet & Dry Vacuum Cleaners","184337","","","Used","","","","","","UK","","",""
"397640809131",Beta SUM 210/96  Scaffold Hoist Winch Lift 110V 200kg,,,"1","FIXED_PRICE","GBP",180.0,,,180.0,"0","0","0","Feb-23-26 04:58:22 PST","Aug-23-26 04:58:22 PDT","Other Cranes & Hoists","184199","","","Used","","","","","","UK","","",""
"397659804174",110V 4-Way 16A Site Distribution Splitter Box | IP44 Splashproof | Extension,,,"3","FIXED_PRICE","GBP",24.99,,,24.99,"0","","","Feb-28-26 01:46:42 PST","Jul-28-26 01:46:42 PDT","Splitters","73169","","","Used","","","","","","UK","","",""
"397663275089",Quintet C63-0008 Hot Drinks Coffee Tea Chocolate Vending Machine No Containers,,,"1","FIXED_PRICE","GBP",69.99,,,69.99,"0","0","0","Mar-01-26 03:55:46 PST","Aug-01-26 03:55:46 PDT","Hot Beverage Machines","67178","","","Used","","","","","","UK","","",""
"397667564700",V-TUF MINI PLUS110 M-Class 20L Dust Extractor | 1200W Wet & Dry 110V | Site Mini,,,"1","FIXED_PRICE","GBP",69.99,,,69.99,"0","5","0","Mar-02-26 07:53:00 PST","Aug-02-26 07:53:00 PDT","Wet & Dry Vacuum Cleaners","184337","","","Used","","","","","","UK","","",""
"397667582918",Rhino 110V TQ3 2200W Infrared Heater 2.2kw Quartz Infra-Red Space Heater,,,"3","FIXED_PRICE","GBP",75.0,,,75.0,"0","","","Mar-02-26 08:02:31 PST","Aug-02-26 08:02:31 PDT","Space Heaters","20613","","","Used","","","","","","UK","","",""
"397670399239",Come Along Winch Cable Puller Power Puller Pulley With Scaffold Mount Rachet,,,"1","FIXED_PRICE","GBP",75.0,,,75.0,"0","","","Mar-03-26 03:11:54 PST","Aug-03-26 03:11:54 PDT","Winches","179505","","","Used","","","","","","UK","","",""
"397674240126",Brolin BR10C 10L Portable Dehumidifier 240V Home Box Tatty Laundry Washing Damp,,,"2","FIXED_PRICE","GBP",54.99,,,54.99,"0","0","0","Mar-04-26 04:54:55 PST","Aug-04-26 04:54:55 PDT","Dehumidifiers","79621","","","New other (see details)","","","","","","UK","","",""
"397682892434",STIHL FW20 CART FOR STIHL TS410 & TS420 TROLLEY 3 WHEELS CRADLE CUT OFF,,,"1","FIXED_PRICE","GBP",180.0,,,180.0,"0","0","0","Mar-06-26 10:20:15 PST","Aug-06-26 10:20:15 PDT","Other Building Materials","1268","","","Used","","","","","","UK","","",""
"397693192953","HP LaserJet 4200 Printer Tray 2 Not Feeding, Back Missing",,,"1","FIXED_PRICE","GBP",40.0,,,40.0,"0","","","Mar-09-26 08:18:42 PDT","Aug-09-26 07:18:42 PDT","Printers","1245","","","For parts or not working","","","","","","UK","","",""
"397709970418",Bosch GBH 2-20 D 110V SDS Plus Rotary Hammer Drill 3-Mode Compact Breaker & Case,,,"1","FIXED_PRICE","GBP",45.0,,,45.0,"0","0","0","Mar-13-26 09:35:23 PDT","Aug-13-26 08:35:23 PDT","Corded Drills","184654","","","Used","","","","","","UK","","",""
"397709982389",Mahle AZE4256 12V 2.6kW Starter Motor | Deutz Atlas Copco Liebherr | MS211 IS139,,,"1","FIXED_PRICE","GBP",140.0,,,140.0,"0","","","Mar-13-26 09:42:04 PDT","Aug-13-26 08:42:04 PDT","Starter Motors","177699","","","New other (see details)","","","","","","UK","","",""
"397710081293",Wykamol Microtech Biocide 160g | Makes 25L Dry Rot & Masonry Treatment,,,"6","FIXED_PRICE","GBP",19.99,,,19.99,"2","6","0","Mar-13-26 10:20:35 PDT","Aug-13-26 09:20:35 PDT","Other Building Materials","1268","","","New other (see details)","","","","","","UK","","",""
"397735942218",Makita BHR200 24V SDS Plus Cordless Rotary Hammer Drill | 3-Mode Breaker Battery,,,"1","FIXED_PRICE","GBP",45.0,,,45.0,"0","3","0","Mar-19-26 09:27:18 PDT","Aug-19-26 08:27:18 PDT","Cordless Drills","184655","","","Used","","","","","","UK","","",""
"397738391838",Circontrol Post eVolve Sarco Smart S Dual EV Charger | 14.8kW 2x7.4kW |  64A,,,"2","FIXED_PRICE","GBP",850.0,,,850.0,"0","5","0","Mar-19-26 23:52:06 PDT","Aug-19-26 22:52:06 PDT","Charging Stations","262099","","","Used","","","","","","UK","","",""
"397743075500","RedRad 3kW Infrared Heater 110V | 10,236 BTU | 32A Industrial Site Heater wheels",,,"1","FIXED_PRICE","GBP",60.0,,,60.0,"0","1","0","Mar-21-26 06:52:38 PDT","Aug-21-26 05:52:38 PDT","Other Electrical Equipment & Supplies","92078","","","Used","","","","","","UK","","",""
"397743248997",Construction Fire Point Stand Trolley | Mobile Site Alarm Station with Cabinet,,,"1","FIXED_PRICE","GBP",150.0,,,150.0,"0","3","0","Mar-21-26 07:50:32 PDT","Aug-21-26 06:50:32 PDT","Fire Alarms","57018","","","Used","","","","","","UK","","",""
"397746943090",GEC Aipak Startrite 110V Concrete Poker Drive Unit Heavy Duty Site Vibrator 2HP,,,"1","FIXED_PRICE","GBP",85.0,,,85.0,"0","5","0","Mar-22-26 06:10:40 PDT","Aug-22-26 05:10:40 PDT","Other Construction Tools","64810","","","Used","","","","","","UK","","",""
"397747079547",EHRLE HD 640 Etronic I Hot Water Pressure Washer | 400V 3-Phase Working Project,,,"1","FIXED_PRICE","GBP",400.0,,,400.0,"0","6","0","Mar-22-26 06:55:09 PDT","Aug-22-26 05:55:09 PDT","Pressure Washers","50388","","","Used","","","","","","UK","","",""
"397755521677",Wykamol Anti-Lime Sealer 2L Concentrate | Pre-Treatment for Cavity Membranes,,,"3","FIXED_PRICE","GBP",38.99,,,38.99,"0","","","Mar-24-26 09:39:30 PDT","Aug-24-26 08:39:30 PDT","Other DIY Materials","20594","","","Used","","","","","","UK","","",""
"397763185782",245cm LWB Longitudinal Roof Rails | Silver Top ? Fits VW T5 T6 Vivaro / Trafic,,,"1","FIXED_PRICE","GBP",150.0,,,150.0,"0","","","Mar-26-26 01:45:25 PDT","Jul-26-26 00:45:25 PDT","Roof Racks & Cross Bars","33651","","","Used","","","","","","UK","","",""
"397775853209",Makita 8406 110v diamond core drill with carry case,,,"1","FIXED_PRICE","GBP",94.99,,,94.99,"0","1","0","Mar-29-26 04:17:59 PDT","Jul-29-26 04:17:59 PDT","Corded Drills","184654","","","Used","","","","","","UK","","",""
"397775929302",Makita 8406 230V Diamond Core Drill | Heavy Duty Masonry Drill | With Carry Case,,,"1","FIXED_PRICE","GBP",119.99,,,119.99,"1","3","0","Mar-29-26 04:53:51 PDT","Jul-29-26 04:53:51 PDT","Corded Drills","184654","","","Used","","","","","","UK","","",""
"397781054674",Youngman Adjusta-Minit Podium Steps | 0.4m – 1.25m Adjustable Platform | Folding,,,"1","FIXED_PRICE","GBP",220.0,,,220.0,"0","1","0","Mar-30-26 12:40:33 PDT","Jul-30-26 12:40:33 PDT","Rolling Ladders & Scaffolds","184232","","","Used","","","","","","UK","","",""
"397789299818",Adam Pumps PA1 70 Diesel Transfer Pump | 240V | 70L/min | IP55,,,"1","FIXED_PRICE","GBP",85.0,,,85.0,"0","6","0","Apr-01-26 11:23:57 PDT","Aug-01-26 11:23:57 PDT","Other Garage Equipment & Tools","43998","","","Used","","","","","","UK","","",""
"397791161518",Used 8ft Aluminium Painter’s Trestle – Heavy Duty Decorating Scaffold Platform,,,"3","FIXED_PRICE","GBP",75.0,,,75.0,"0","0","0","Apr-01-26 21:53:13 PDT","Aug-01-26 21:53:13 PDT","Other DIY Tools & Workshop Equipment","11704","","","Used","","","","","","UK","","",""
"397804941485",Bosch GBH 3-28 DFR Professional SDS Plus rotary hammer drill.,,,"1","FIXED_PRICE","GBP",120.0,,,120.0,"0","1","0","Apr-05-26 06:21:47 PDT","Aug-05-26 06:21:47 PDT","Corded Drills","184654","","","Used","","","","","","UK","","",""
"397805617910",Nilfisk Attix 33 110V L-Class Industrial Site Vacuum | Bare Unit,,,"1","FIXED_PRICE","GBP",120.0,,,120.0,"0","2","0","Apr-05-26 10:42:28 PDT","Aug-05-26 10:42:28 PDT","Vacuum Cleaners","20614","","","Used","","","","","","UK","","5711145302946",""
"397805715312",Newman 5.5kW 7.5HP Electric Motor 3 Phase 1440 RPM Frame D132S 7.5hp  British,,,"2","FIXED_PRICE","GBP",165.0,,,165.0,"0","5","0","Apr-05-26 11:15:50 PDT","Aug-05-26 11:15:50 PDT","General Purpose Motors","181732","","","Used","","","","","","UK","","notapplicable",""
"397807901943",Polar GE998 G-Series Double Door Bar Cooler | 198L Solid Door Fridge | A-Rated,,,"1","FIXED_PRICE","GBP",170.0,,,170.0,"0","2","0","Apr-05-26 23:59:59 PDT","Aug-05-26 23:59:59 PDT","Back Bar & Bottle Coolers","258528","","","Used","","","","","","UK","","",""
"397823968937",Vintage Homelite XL-93A Multi-Purpose Saw Made in USA,,,"1","FIXED_PRICE","GBP",220.0,,,220.0,"0","","","Apr-10-26 03:14:53 PDT","Aug-10-26 03:14:53 PDT","Saws","13875","","","Used","","","","","","UK","","",""
"397837905090",Centrifugal Water Pump 230V High Flow Transfer Pump 50L/Min 0.9kw  45M Head High,,,"1","FIXED_PRICE","GBP",90.0,,,90.0,"0","2","0","Apr-14-26 00:26:06 PDT","Aug-14-26 00:26:06 PDT","Other Pumps","46547","","","Used","","","","","","UK","","",""
"397841731792","Courier Website Man and Van Website, One-Click WhatsApp & Call, Domain Inc",,,"10","FIXED_PRICE","GBP",149.99,,,149.99,"0","","","Apr-14-26 23:01:02 PDT","Aug-14-26 23:01:02 PDT","Other Web Items","193","","","New","","","","","","UK","","",""
"397847753565",Website Custom Made For Gardeners Garden Maintaince No Tech Know How Needed,,,"1","FIXED_PRICE","GBP",149.99,,,149.99,"0","","","Apr-16-26 13:32:14 PDT","Aug-16-26 13:32:14 PDT","Other Web Items","193","","","New","","","","","","UK","","Notapplicable",""
"397850428381",Car Detailing Website - Custom Made Business Webpage,,,"5","FIXED_PRICE","GBP",149.99,,,149.99,"0","","","Apr-17-26 06:48:20 PDT","Aug-17-26 06:48:20 PDT","Other Web Items","193","","","New","","","","","","UK","","",""
"397853298852","Vandorm 12"" Kids Bike Push Chair Buggy Inner Tube new 90 Degree Valve ",,,"20","FIXED_PRICE","GBP",6.99,,,6.99,"0","","","Apr-18-26 00:53:15 PDT","Aug-18-26 00:53:15 PDT","Tubes","177829","","","New","","","","","","UK","","5055362063038",""
"397853345419",Broil King Gas BBQ Barbecue Aluminium Cook Box Camping Fishing,,,"1","FIXED_PRICE","GBP",50.0,,,50.0,"0","0","0","Apr-18-26 01:22:05 PDT","Aug-18-26 01:22:05 PDT","Barbecues, Grills & Smokers","151621","","","Used","","","","","","UK","","",""
"397853474006","Advance Convertamatic 26B Battery Floor Scrubber | 26"" Disc Auto Scrubber 76L",,,"1","FIXED_PRICE","GBP",550.0,,,550.0,"0","","","Apr-18-26 02:25:11 PDT","Aug-18-26 02:25:11 PDT","Other Business & Industrial","26261","","","Used","","","","","","UK","","",""
"397853511354",IMER ET 300N Professional Electric Hoist Spare Repairs,,,"1","FIXED_PRICE","GBP",90.0,,,90.0,"0","","","Apr-18-26 02:38:25 PDT","Aug-18-26 02:38:25 PDT","Other Cranes & Hoists","184199","","","For parts or not working","","","","","","UK","","",""
"397853553198",Atlas Copco Pneumatic Air Pick Chipping Hammer TEX 09PE,,,"1","FIXED_PRICE","GBP",90.0,,,90.0,"0","0","0","Apr-18-26 02:53:40 PDT","Aug-18-26 02:53:40 PDT","Breakers","112393","","","Used","","","","","","UK","","",""
"397860164280","Large Industrial Steel Trolley Chassis, Platform Base, Wheeled 200 x 109 x 48 cm",,,"1","FIXED_PRICE","GBP",150.0,,,150.0,"0","","","Apr-19-26 23:46:51 PDT","Aug-19-26 23:46:51 PDT","Other Material Handling","26224","","","Used","","","","","","UK","","",""
"397874931298",Milwaukee Kango k900 Breaker - 1600W Heavy Duty Demolition Hammer - 21mm K-Hex,,,"2","FIXED_PRICE","GBP",150.0,,,150.0,"0","12","0","Apr-23-26 23:41:49 PDT","Aug-23-26 23:41:49 PDT","Breakers","112393","","","Used","","","","","","UK","","",""
